"F_Id","F_NodeCode","F_NodeName","F_NodeType","F_NodePropertyJson","F_NodeUp","F_NodeNext","F_Completion","F_Description","F_SortCode","F_CreatorTime","F_TaskId","F_State"
"1048866d3e89467da148636976677216","Sb2","主管审批","approver","{""approverPos"":[""eda6b6a8cfbc465e97c0987ad0558d06"",""71d112bc38f444749360344bf6f020f7"",""798d1099ddc24ceb87b9d3dc844d262b""],""approvers"":[""2049f1bf-bd8d-43ca-bb3c-2d2833a16535"",""7e2d74f1-277a-4a51-9311-8d02d579f251"",""43a38a12-a051-4006-be67-9547ee10eabc""],""assigneeType"":""8"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""id"",""name"":""主键"",""read"":true,""write"":false},{""id"":""flowId"",""name"":""流程主键"",""read"":true,""write"":false},{""id"":""flowTitle"",""name"":""流程标题"",""read"":true,""write"":false},{""id"":""flowUrgent"",""name"":""紧急程度"",""read"":true,""write"":false},{""id"":""billNo"",""name"":""流程单据"",""read"":true,""write"":false},{""id"":""applyUser"",""name"":""申请人"",""read"":true,""write"":false},{""id"":""departmental"",""name"":""申请部门"",""read"":true,""write"":false},{""id"":""applyDate"",""name"":""申请时间"",""read"":true,""write"":false},{""id"":""purposeName"",""name"":""用途名称"",""read"":true,""write"":false},{""id"":""projectCategory"",""name"":""项目类别"",""read"":true,""write"":false},{""id"":""projectLeader"",""name"":""项目负责人"",""read"":true,""write"":false},{""id"":""openingBank"",""name"":""开户银行"",""read"":true,""write"":false},{""id"":""beneficiaryAccount"",""name"":""收款人账号"",""read"":true,""write"":false},{""id"":""receivableContact"",""name"":""联系方式"",""read"":true,""write"":false},{""id"":""paymentUnit"",""name"":""付款单位"",""read"":true,""write"":false},{""id"":""applyAmount"",""name"":""申请金额"",""read"":true,""write"":false},{""id"":""settlementMethod"",""name"":""结算方式"",""read"":true,""write"":false},{""id"":""paymentType"",""name"":""付款类型"",""read"":true,""write"":false},{""id"":""amountPaid"",""name"":""付款金额"",""read"":true,""write"":false},{""id"":""description"",""name"":""备注"",""read"":true,""write"":false}],""nodeId"":""Sb2"",""num"":""0"",""prevId"":""Rb2"",""progress"":""50"",""rejectStep"":""0"",""taskId"":""e8b752815512405394c9735f4fa0ca98"",""taskNodeId"":""1048866d3e89467da148636976677216"",""title"":""主管审批"",""type"":""approver""}","0","end","0",,"2","29/9/2020 03:18:39","e8b752815512405394c9735f4fa0ca98","0"
"10cc7d0cc27d44ada89e5a528a44742c","kb2","审批人","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""7"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""comInputField101"",""name"":""单行输入框"",""read"":true,""write"":false},{""id"":""numInputField102"",""name"":""数字文本"",""read"":true,""write"":false},{""id"":""dateRangeField103"",""name"":""日期范围"",""read"":true,""write"":false},{""id"":""userSelectField104"",""name"":""用户"",""read"":true,""write"":false}],""nodeId"":""kb2"",""num"":""0"",""prevId"":""gb2"",""progress"":"""",""rejectStep"":""0"",""taskId"":""9eccd997462b4bed93a6923cd43c6315"",""taskNodeId"":""10cc7d0cc27d44ada89e5a528a44742c"",""title"":""审批人"",""type"":""approver""}","0","end","0",,"2","27/9/2020 03:22:45","9eccd997462b4bed93a6923cd43c6315","0"
"114332f4016d4bd3b8a5b87ec823ae90","Yb2","审批人","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""7"",""child"":true,""childNode"":""bb2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":""Zb2"",""formOperates"":[],""nodeId"":""Yb2"",""num"":""1"",""prevId"":""Wb2"",""progress"":"""",""rejectStep"":""0"",""taskId"":""d75b9630183841cba7301bd002eb570a"",""taskNodeId"":""114332f4016d4bd3b8a5b87ec823ae90"",""title"":""审批人"",""type"":""approver""}","0","bb2","0",,"3","27/9/2020 02:27:44","d75b9630183841cba7301bd002eb570a","0"
"127a9fa5a3bc495587ea419142d38224","zb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""0c2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""zb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""59c38c97a1d64bd68284e47a66e99bf0"",""taskNodeId"":""127a9fa5a3bc495587ea419142d38224"",""title"":""开始"",""type"":""start""}",,"0c2","1",,"1","29/9/2020 03:03:13","59c38c97a1d64bd68284e47a66e99bf0","0"
"12affd0f8bcd4ad99204af9eebbf1f8c","cb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""db2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""cb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""c0daa6d711c34bb286e0f742a5160e87"",""taskNodeId"":""12affd0f8bcd4ad99204af9eebbf1f8c"",""title"":""开始"",""type"":""start""}",,"db2","1",,"1","18/9/2020 09:06:34","c0daa6d711c34bb286e0f742a5160e87","0"
"13428a63e9d44394925b260bcfb5227b","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","14/10/2020 07:36:18","31a6b59ed8944a61b0213200565421b5","0"
"13539ac8aa2a4609a8373651237f22c8","Gc2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""Kc2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""Gc2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""b88fb1f8c2904c35b04d2b8871fe51f8"",""taskNodeId"":""13539ac8aa2a4609a8373651237f22c8"",""title"":""开始"",""type"":""start""}",,"Kc2","1",,"1","29/9/2020 03:16:34","b88fb1f8c2904c35b04d2b8871fe51f8","0"
"14072fc6b89c4093afe0754c9a3ae489","Tb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""Ub2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""Tb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""ab67329172da42fc8e4e1ddacad00ceb"",""taskNodeId"":""14072fc6b89c4093afe0754c9a3ae489"",""title"":""开始"",""type"":""start""}",,"Ub2","1",,"1","29/9/2020 01:31:19","ab67329172da42fc8e4e1ddacad00ceb","-1"
"14f77fe8706e4dc5a288e3d0a8b9a7b2","Gb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""Kb2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""Gb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""32555004ae7c4c55aa49db58df543266"",""taskNodeId"":""14f77fe8706e4dc5a288e3d0a8b9a7b2"",""title"":""开始"",""type"":""start""}",,"Kb2","1",,"1","14/10/2020 07:40:37","32555004ae7c4c55aa49db58df543266","0"
"1549b2a7723c41c9962af3ac215d1997","Lb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""Mb2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""Lb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""679a4ebe643f4c4db4cc4845f292a2c0"",""taskNodeId"":""1549b2a7723c41c9962af3ac215d1997"",""title"":""开始"",""type"":""start""}",,"Mb2","1",,"1","10/10/2020 08:08:36","679a4ebe643f4c4db4cc4845f292a2c0","0"
"163d8db0dc874fdb9cdf5622b737709a","Kc2","主管审批","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""1"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""id"",""name"":""主键"",""read"":true,""write"":false},{""id"":""flowId"",""name"":""流程主键"",""read"":true,""write"":false},{""id"":""flowTitle"",""name"":""流程标题"",""read"":true,""write"":false},{""id"":""flowUrgent"",""name"":""紧急程度"",""read"":true,""write"":false},{""id"":""billNo"",""name"":""流程单据"",""read"":true,""write"":false},{""id"":""departmental"",""name"":""所属部门"",""read"":true,""write"":false},{""id"":""applyDate"",""name"":""申请时间"",""read"":true,""write"":false},{""id"":""staffName"",""name"":""员工姓名"",""read"":true,""write"":false},{""id"":""staffPost"",""name"":""员工职务"",""read"":true,""write"":false},{""id"":""staffId"",""name"":""员工编号"",""read"":true,""write"":false},{""id"":""loanMode"",""name"":""借款方式"",""read"":true,""write"":false},{""id"":""amountDebit"",""name"":""借支金额"",""read"":true,""write"":false},{""id"":""transferAccount"",""name"":""转账账户"",""read"":true,""write"":false},{""id"":""repaymentBill"",""name"":""还款票据"",""read"":true,""write"":false},{""id"":""teachingDate"",""name"":""还款日期"",""read"":true,""write"":false},{""id"":""paymentMethod"",""name"":""支付方式"",""read"":true,""write"":false},{""id"":""reason"",""name"":""借款原因"",""read"":true,""write"":false}],""nodeId"":""Kc2"",""num"":""0"",""prevId"":""Gc2"",""progress"":""50"",""rejectStep"":""0"",""taskId"":""b88fb1f8c2904c35b04d2b8871fe51f8"",""taskNodeId"":""163d8db0dc874fdb9cdf5622b737709a"",""title"":""主管审批"",""type"":""approver""}","0","end","0",,"2","29/9/2020 03:16:34","b88fb1f8c2904c35b04d2b8871fe51f8","0"
"16d498d3fc514483917d1bdad067f7a9","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","29/9/2020 03:14:45","a31e881f1db145dcb2d920da0c99be05","0"
"16ed9cea72e44ba983b3d6aa394c50d0","Gb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""Kb2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""Gb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""748ad5a0baa64f2eab3fb446b41528c4"",""taskNodeId"":""16ed9cea72e44ba983b3d6aa394c50d0"",""title"":""开始"",""type"":""start""}",,"Kb2","1",,"1","10/10/2020 02:04:29","748ad5a0baa64f2eab3fb446b41528c4","-1"
"170ed39414754740923dba80a0ea81f7","Pb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""Qb2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""Pb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""5a9650ae93dc481e80de56362c0d50a5"",""taskNodeId"":""170ed39414754740923dba80a0ea81f7"",""title"":""开始"",""type"":""start""}",,"Qb2","1",,"1","10/10/2020 09:00:29","5a9650ae93dc481e80de56362c0d50a5","0"
"184aa44194a84317968e71a6f3540b09","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","29/9/2020 03:14:54","c5f77786e8724df6a0899af4666f94e2","0"
"186490cd2b3c4b1f9c08e25826635400","wb2","主管审批","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""1"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""id"",""name"":""主键"",""read"":true,""write"":false},{""id"":""flowId"",""name"":""流程主键"",""read"":true,""write"":false},{""id"":""flowTitle"",""name"":""流程标题"",""read"":true,""write"":false},{""id"":""flowUrgent"",""name"":""紧急程度"",""read"":true,""write"":false},{""id"":""billNo"",""name"":""流程单据"",""read"":true,""write"":false},{""id"":""fileTitle"",""name"":""文件标题"",""read"":true,""write"":false},{""id"":""draftedPerson"",""name"":""主办单位"",""read"":true,""write"":false},{""id"":""sendUnit"",""name"":""发往单位"",""read"":true,""write"":false},{""id"":""writingNum"",""name"":""发文编号"",""read"":true,""write"":false},{""id"":""writingDate"",""name"":""发文日期"",""read"":true,""write"":false},{""id"":""shareNum"",""name"":""份数"",""read"":true,""write"":false},{""id"":""fileJson"",""name"":""相关附件"",""read"":true,""write"":false},{""id"":""description"",""name"":""备注"",""read"":true,""write"":false}],""nodeId"":""wb2"",""num"":""0"",""prevId"":""vb2"",""progress"":""50"",""rejectStep"":""0"",""taskId"":""7b44b918349547828880af33fa664beb"",""taskNodeId"":""186490cd2b3c4b1f9c08e25826635400"",""title"":""主管审批"",""type"":""approver""}","0","end","0",,"2","29/9/2020 03:03:30","7b44b918349547828880af33fa664beb","0"
"18a58a9445054eea93fd3696d3e32ea3","hb2","审批人","approver","{""approverPos"":[],""approvers"":[""43a38a12-a051-4006-be67-9547ee10eabc"",""67e573e0-bb73-49e0-823b-d8297b0da3f8""],""assigneeType"":""8"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""f_name"",""name"":""项目名称"",""read"":true,""write"":false},{""id"":""f_encode"",""name"":""项目编号"",""read"":true,""write"":false},{""id"":""f_type"",""name"":""项目类型"",""read"":true,""write"":false},{""id"":""f_userid"",""name"":""项目负责人"",""read"":true,""write"":false},{""id"":""f_pay"",""name"":""项目经费"",""read"":true,""write"":false},{""id"":""f_miji"",""name"":""项目密级"",""read"":true,""write"":false},{""id"":""tableField109"",""name"":""项目任务单"",""read"":true,""write"":false}],""nodeId"":""hb2"",""num"":""0"",""prevId"":""eb2"",""progress"":""90"",""rejectStep"":""0"",""taskId"":""2ded3c617a0d46fd85afd13c1ad249d6"",""taskNodeId"":""18a58a9445054eea93fd3696d3e32ea3"",""title"":""审批人"",""type"":""approver""}","0","end","1",,"5","14/10/2020 07:10:47","2ded3c617a0d46fd85afd13c1ad249d6","0"
"18d6c2288c3740108104fc4cc81234e4","Wb2","主管审批","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""1"",""child"":false,""childNode"":"""",""circulatePosition"":[""66261240f8b74a1e87356bcb82e5211a"",""7ba47271655442a0bca14438f2fd7108"",""1d16ecdac2c445b58f3c73bd457fd537"",""473b7a3ece5b402a8968328bc499754e""],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""id"",""name"":""主键"",""read"":true,""write"":false},{""id"":""flowId"",""name"":""流程主键"",""read"":true,""write"":false},{""id"":""flowTitle"",""name"":""流程标题"",""read"":true,""write"":false},{""id"":""flowUrgent"",""name"":""紧急程度"",""read"":true,""write"":false},{""id"":""billNo"",""name"":""流程单据"",""read"":true,""write"":false},{""id"":""applyUser"",""name"":""申请人"",""read"":true,""write"":false},{""id"":""department"",""name"":""所在部门"",""read"":true,""write"":false},{""id"":""applyDate"",""name"":""申请时间"",""read"":true,""write"":false},{""id"":""outgoingTotle"",""name"":""外出总计"",""read"":true,""write"":false},{""id"":""startTime"",""name"":""开始时间"",""read"":true,""write"":false},{""id"":""endTime"",""name"":""结束时间"",""read"":true,""write"":false},{""id"":""destination"",""name"":""目的地"",""read"":true,""write"":false},{""id"":""fileJson"",""name"":""相关附件"",""read"":true,""write"":false},{""id"":""outgoingCause"",""name"":""外出事由"",""read"":true,""write"":false}],""nodeId"":""Wb2"",""num"":""0"",""prevId"":""Vb2"",""progress"":""50"",""rejectStep"":""0"",""taskId"":""9c5db9e7fd3c44cc82fbdca1dc8fe464"",""taskNodeId"":""18d6c2288c3740108104fc4cc81234e4"",""title"":""主管审批"",""type"":""approver""}","0","end","0",,"2","29/9/2020 01:55:37","9c5db9e7fd3c44cc82fbdca1dc8fe464","0"
"18f5b66e3da54a6fa1f81b3a7e0ed560","ib2","审批人","approver","{""approverPos"":[],""approvers"":[""1c637b38-7c7e-4733-9069-5a8f4585f6f9""],""assigneeType"":""6"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":""hb2"",""formOperates"":[],""nodeId"":""ib2"",""num"":""1"",""prevId"":""gb2"",""progress"":""80"",""rejectStep"":""0"",""taskId"":""086b8d9b303249ff90e9b5a70b5a3715"",""taskNodeId"":""18f5b66e3da54a6fa1f81b3a7e0ed560"",""title"":""审批人"",""type"":""approver""}","0","hb2","0",,"4","15/10/2020 01:30:26","086b8d9b303249ff90e9b5a70b5a3715","0"
"19738cbaecca412db8b8b838e0e2b3e1","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","29/9/2020 03:18:53","6047a2bd68c14c778cbc49814a43bef2","-1"
"19cf6165382c4b7f809ed0a72b20ae61","Zb2","审批人","approver","{""approverPos"":[],""approvers"":[""1c637b38-7c7e-4733-9069-5a8f4585f6f9"",""43a38a12-a051-4006-be67-9547ee10eabc"",""67e573e0-bb73-49e0-823b-d8297b0da3f8"",""ea3b9f9e61584acf95d4142ad16f7883""],""assigneeType"":""6"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""comInputField101"",""name"":""单行输入框"",""read"":true,""write"":false},{""id"":""numInputField103"",""name"":""数字文本"",""read"":true,""write"":false},{""id"":""textareaField102"",""name"":""多行输入框"",""read"":true,""write"":false},{""id"":""checkboxField104"",""name"":""多选框"",""read"":true,""write"":false},{""id"":""timeField105"",""name"":""时间选择"",""read"":true,""write"":false}],""nodeId"":""Zb2"",""num"":""0"",""prevId"":""Ub2"",""progress"":"""",""rejectStep"":""0"",""taskId"":""d75b9630183841cba7301bd002eb570a"",""taskNodeId"":""19cf6165382c4b7f809ed0a72b20ae61"",""title"":""审批人"",""type"":""approver""}","0","end","0",,"5","27/9/2020 02:27:44","d75b9630183841cba7301bd002eb570a","0"
"19f3f7857855479a8de26daf527b42f8","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","30/9/2020 08:07:46","10950ad33f5c42d0a786b6e717f9f2be","0"
