"F_Id","F_ParentId","F_EnCode","F_FullName","F_QuickQuery","F_Type","F_Description","F_SortCode","F_EnabledMark","F_CreatorTime","F_CreatorUserId","F_LastModifyTime","F_LastModifyUserId","F_DeleteMark","F_DeleteTime","F_DeleteUserId"
"110228115","110228","110228115","新城子镇","xinchengzizhen","4",,"0","1",,,,,,,
"110228116","110228","110228116","石城镇","shichengzhen","4",,"0","1",,,,,,,
"110229","1102","110229","延庆县","yanqingxian","3",,"0","1",,,,,,,
"110229100","110229","110229100","延庆镇","yanqingzhen","4",,"0","1",,,,,,,
"110229101","110229","110229101","康庄镇","kangzhuangzhen","4",,"0","1",,,,,,,
"110229102","110229","110229102","八达岭镇","badalingzhen","4",,"0","1",,,,,,,
"110229103","110229","110229103","永宁镇","yongningzhen","4",,"0","1",,,,,,,
"110229104","110229","110229104","旧县镇","jiuxianzhen","4",,"0","1",,,,,,,
"110229105","110229","110229105","张山营镇","zhangshanyingzhen","4",,"0","1",,,,,,,
"110229106","110229","110229106","四海镇","sihaizhen","4",,"0","1",,,,,,,
"110229107","110229","110229107","千家店镇","qianjiadianzhen","4",,"0","1",,,,,,,
"110229108","110229","110229108","沈家营镇","shenjiayingzhen","4",,"0","1",,,,,,,
"110229109","110229","110229109","大榆树镇","dayushuzhen","4",,"0","1",,,,,,,
"110229110","110229","110229110","井庄镇","jingzhuangzhen","4",,"0","1",,,,,,,
"110229207","110229","110229207","大庄科乡","dazhuangkexiang","4",,"0","1",,,,,,,
"110229209","110229","110229209","刘斌堡乡","liubinbaoxiang","4",,"0","1",,,,,,,
"110229210","110229","110229210","香营乡","xiangyingxiang","4",,"0","1",,,,,,,
"110229214","110229","110229214","珍珠泉乡","zhenzhuquanxiang","4",,"0","1",,,,,,,
"12","-1","12","天津市","tianjinshi","1",,"0","1",,,"22/9/2020 03:19:12","admin",,,
"1201","12","1201","市辖区","shixiaqu","2",,"0","1",,,,,,,
"120101","1201","120101","和平区","hepingqu","3",,"0","1",,,,,,,
"120101001","120101","120101001","劝业场街道","quanyechangjiedao","4",,"0","1",,,,,,,
"120101002","120101","120101002","小白楼街道","xiaobailoujiedao","4",,"0","1",,,,,,,
"120101003","120101","120101003","体育馆街道","tiyuguanjiedao","4",,"0","1",,,,,,,
"120101004","120101","120101004","新兴街道","xinxingjiedao","4",,"0","1",,,,,,,
"120101005","120101","120101005","南营门社区街道","nanyingmenshequjiedao","4",,"0","1",,,,,,,
"120101006","120101","120101006","南市街道","nanshijiedao","4",,"0","1",,,,,,,
"120102","1201","120102","河东区","hedongqu","3",,"0","1",,,,,,,
"120102001","120102","120102001","大王庄街道","dawangzhuangjiedao","4",,"0","1",,,,,,,
"120102002","120102","120102002","大直沽街道","dazhigujiedao","4",,"0","1",,,,,,,
"120102003","120102","120102003","中山门街道","zhongshanmenjiedao","4",,"0","1",,,,,,,
"120102004","120102","120102004","富民路街道","fuminlujiedao","4",,"0","1",,,,,,,
"120102005","120102","120102005","二号桥街道","erhaoqiaojiedao","4",,"0","1",,,,,,,
"120102006","120102","120102006","春华街道","chunhuajiedao","4",,"0","1",,,,,,,
"120102007","120102","120102007","唐家口街道","tangjiakoujiedao","4",,"0","1",,,,,,,
"120102008","120102","120102008","向阳楼街道","xiangyangloujiedao","4",,"0","1",,,,,,,
"120102009","120102","120102009","常州道街道","changzhoudaojiedao","4",,"0","1",,,,,,,
"120102010","120102","120102010","上杭路街道","shanghanglujiedao","4",,"0","1",,,,,,,
"120102011","120102","120102011","东新街道","dongxinjiedao","4",,"0","1",,,,,,,
"120102012","120102","120102012","鲁山道街道","lushandaojiedao","4",,"0","1",,,,,,,
"120102013","120102","120102013","天津铁厂街道","tianjintiechangjiedao","4",,"0","1",,,,,,,
"120103","1201","120103","河西区","hexiqu","3",,"0","1",,,,,,,
"120103001","120103","120103001","大营门街道","dayingmenjiedao","4",,"0","1",,,,,,,
"120103002","120103","120103002","下瓦房街道","xiawafangjiedao","4",,"0","1",,,,,,,
"120103003","120103","120103003","桃园街道","taoyuanjiedao","4",,"0","1",,,,,,,
"120103004","120103","120103004","挂甲寺街道","guajiasijiedao","4",,"0","1",,,,,,,
"120103005","120103","120103005","马场街道","machangjiedao","4",,"0","1",,,,,,,
"120103006","120103","120103006","越秀路街道","yuexiulujiedao","4",,"0","1",,,,,,,
"120103007","120103","120103007","友谊路街道","youyilujiedao","4",,"0","1",,,,,,,
"120103008","120103","120103008","天塔街道","tiantajiedao","4",,"0","1",,,,,,,
"120103009","120103","120103009","尖山街道","jianshanjiedao","4",,"0","1",,,,,,,
"120103010","120103","120103010","陈塘庄街道","chentangzhuangjiedao","4",,"0","1",,,,,,,
"120103011","120103","120103011","柳林街道","liulinjiedao","4",,"0","1",,,,,,,
"120103012","120103","120103012","东海街道","donghaijiedao","4",,"0","1",,,,,,,
"120103400","120103","120103400","梅江虚拟街道","meijiangxunijiedao","4",,"0","1",,,,,,,
"120104","1201","120104","南开区","nankaiqu","3",,"0","1",,,,,,,
"120104001","120104","120104001","长虹街道","zhanghongjiedao","4",,"0","1",,,,,,,
"120104002","120104","120104002","鼓楼街道","guloujiedao","4",,"0","1",,,,,,,
"120104003","120104","120104003","兴南街道","xingnanjiedao","4",,"0","1",,,,,,,
"120104004","120104","120104004","广开街道","guangkaijiedao","4",,"0","1",,,,,,,
"120104005","120104","120104005","万兴街道","wanxingjiedao","4",,"0","1",,,,,,,
"120104006","120104","120104006","学府街道","xuefujiedao","4",,"0","1",,,,,,,
"120104007","120104","120104007","向阳路街道","xiangyanglujiedao","4",,"0","1",,,,,,,
"120104008","120104","120104008","嘉陵道街道","jialingdaojiedao","4",,"0","1",,,,,,,
"120104009","120104","120104009","王顶堤街道","wangdingdijiedao","4",,"0","1",,,,,,,
"120104010","120104","120104010","水上公园街道","shuishanggongyuanjiedao","4",,"0","1",,,,,,,
"120104011","120104","120104011","体育中心街道","tiyuzhongxinjiedao","4",,"0","1",,,,,,,
"120104012","120104","120104012","华苑街道","huayuanjiedao","4",,"0","1",,,,,,,
"120105","1201","120105","河北区","hebeiqu","3",,"0","1",,,,,,,
"120105001","120105","120105001","光复道街道","guangfudaojiedao","4",,"0","1",,,,,,,
"120105002","120105","120105002","望海楼街道","wanghailoujiedao","4",,"0","1",,,,,,,
"120105003","120105","120105003","鸿顺里街道","hongshunlijiedao","4",,"0","1",,,,,,,
"120105004","120105","120105004","新开河街道","xinkaihejiedao","4",,"0","1",,,,,,,
"120105005","120105","120105005","铁东路街道","tiedonglujiedao","4",,"0","1",,,,,,,
"120105006","120105","120105006","建昌道街道","jianchangdaojiedao","4",,"0","1",,,,,,,
"120105007","120105","120105007","宁园街道","ningyuanjiedao","4",,"0","1",,,,,,,
"120105008","120105","120105008","王串场街道","wangchuanchangjiedao","4",,"0","1",,,,,,,
"120105009","120105","120105009","江都路街道","jiangdoulujiedao","4",,"0","1",,,,,,,
"120105010","120105","120105010","月牙河街道","yueyahejiedao","4",,"0","1",,,,,,,
"120106","1201","120106","红桥区","hongqiaoqu","3",,"0","1",,,,,,,
"120106001","120106","120106001","西于庄街道","xiyuzhuangjiedao","4",,"0","1",,,,,,,
"120106002","120106","120106002","双环村街道","shuanghuancunjiedao","4",,"0","1",,,,,,,
"120106003","120106","120106003","咸阳北路街道","xianyangbeilujiedao","4",,"0","1",,,,,,,
"120106004","120106","120106004","丁字沽街道","dingzigujiedao","4",,"0","1",,,,,,,
"120106005","120106","120106005","西沽街道","xigujiedao","4",,"0","1",,,,,,,
"120106006","120106","120106006","三条石街道","santiaoshijiedao","4",,"0","1",,,,,,,
"120106008","120106","120106008","邵公庄街道","shaogongzhuangjiedao","4",,"0","1",,,,,,,
"120106009","120106","120106009","芥园街道","jieyuanjiedao","4",,"0","1",,,,,,,
"120106010","120106","120106010","铃铛阁街道","lingdanggejiedao","4",,"0","1",,,,,,,
"120106011","120106","120106011","大胡同街道","dahutongjiedao","4",,"0","1",,,,,,,
"120107","1201","120107","塘沽区","tangguqu","3",,"0","1",,,,,,,
"120107001","120107","120107001","新村街道","xincunjiedao","4",,"0","1",,,,,,,
"120107002","120107","120107002","解放路街道","jiefanglujiedao","4",,"0","1",,,,,,,
"120107003","120107","120107003","三槐路街道","sanhuailujiedao","4",,"0","1",,,,,,,
"120107004","120107","120107004","新港街道","xingangjiedao","4",,"0","1",,,,,,,
"120107005","120107","120107005","向阳街道","xiangyangjiedao","4",,"0","1",,,,,,,
"120107006","120107","120107006","杭州道街道","hangzhoudaojiedao","4",,"0","1",,,,,,,
"120107007","120107","120107007","新河街道","xinhejiedao","4",,"0","1",,,,,,,
"120107008","120107","120107008","大沽街道","dagujiedao","4",,"0","1",,,,,,,
"120107009","120107","120107009","北塘街道","beitangjiedao","4",,"0","1",,,,,,,
"120107010","120107","120107010","渤海石油街道","bohaishiyoujiedao","4",,"0","1",,,,,,,
"120107011","120107","120107011","胡家园街道","hujiayuanjiedao","4",,"0","1",,,,,,,
"120107100","120107","120107100","新城镇","xinchengzhen","4",,"0","1",,,,,,,
"120107400","120107","120107400","开发区虚拟街道","kaifaquxunijiedao","4",,"0","1",,,,,,,
"120107401","120107","120107401","保税区虚拟街道","baoshuiquxunijiedao","4",,"0","1",,,,,,,
"120108","1201","120108","汉沽区","hanguqu","3",,"0","1",,,,,,,
"120108001","120108","120108001","汉沽街道","hangujiedao","4",,"0","1",,,,,,,
"120108002","120108","120108002","寨上街道","zhaishangjiedao","4",,"0","1",,,,,,,
"120108003","120108","120108003","河西街道","hexijiedao","4",,"0","1",,,,,,,
"120108005","120108","120108005","盐场街道","yanchangjiedao","4",,"0","1",,,,,,,
"120108100","120108","120108100","大田镇","datianzhen","4",,"0","1",,,,,,,
"120108101","120108","120108101","杨家泊镇","yangjiabozhen","4",,"0","1",,,,,,,
"120108102","120108","120108102","茶淀镇","chadianzhen","4",,"0","1",,,,,,,
"120108103","120108","120108103","营城镇","yingchengzhen","4",,"0","1",,,,,,,
"120108400","120108","120108400","开发区汉沽化工小区虚拟街道","kaifaquhanguhuagongxiaoquxunijiedao","4",,"0","1",,,,,,,
"120109","1201","120109","大港区","dagangqu","3",,"0","1",,,,,,,
"120109001","120109","120109001","迎宾街道","yingbinjiedao","4",,"0","1",,,,,,,
"120109002","120109","120109002","胜利街道","shenglijiedao","4",,"0","1",,,,,,,
"120109003","120109","120109003","古林街道","gulinjiedao","4",,"0","1",,,,,,,
"120109004","120109","120109004","海滨街道","haibinjiedao","4",,"0","1",,,,,,,
"120109005","120109","120109005","港西街道","gangxijiedao","4",,"0","1",,,,,,,
"120109100","120109","120109100","太平镇","taipingzhen","4",,"0","1",,,,,,,
"120109101","120109","120109101","小王庄镇","xiaowangzhuangzhen","4",,"0","1",,,,,,,
"120109102","120109","120109102","中塘镇","zhongtangzhen","4",,"0","1",,,,,,,
"120109450","120109","120109450","北大港农场虚拟镇","beidagangnongchangxunizhen","4",,"0","1",,,,,,,
"120110","1201","120110","东丽区","dongliqu","3",,"0","1",,,,,,,
"120110001","120110","120110001","张贵庄街道","zhangguizhuangjiedao","4",,"0","1",,,,,,,
"120110002","120110","120110002","丰年村街道","fengniancunjiedao","4",,"0","1",,,,,,,
"120110003","120110","120110003","万新街道","wanxinjiedao","4",,"0","1",,,,,,,
"120110004","120110","120110004","无瑕街道","wuxiajiedao","4",,"0","1",,,,,,,
"120110005","120110","120110005","新立街道","xinlijiedao","4",,"0","1",,,,,,,
"120110006","120110","120110006","华明街道","huamingjiedao","4",,"0","1",,,,,,,
"120110102","120110","120110102","军粮城镇","junliangchengzhen","4",,"0","1",,,,,,,
"120110105","120110","120110105","大毕庄镇","dabizhuangzhen","4",,"0","1",,,,,,,
"120110200","120110","120110200","么六桥乡","meliuqiaoxiang","4",,"0","1",,,,,,,
"120110400","120110","120110400","开发区西区虚拟街道","kaifaquxiquxunijiedao","4",,"0","1",,,,,,,
"120110401","120110","120110401","保税区空港国际物流区虚拟街道","baoshuiqukonggangguojiwuliuquxunijiedao","4",,"0","1",,,,,,,
"120110402","120110","120110402","保税区空港国际物流加工区虚拟街道","baoshuiqukonggangguojiwuliujiagongquxunijiedao","4",,"0","1",,,,,,,
"120110403","120110","120110403","东丽区开发区虚拟街道","dongliqukaifaquxunijiedao","4",,"0","1",,,,,,,
"120110404","120110","120110404","东丽湖虚拟街道","donglihuxunijiedao","4",,"0","1",,,,,,,
"120111","1201","120111","西青区","xiqingqu","3",,"0","1",,,,,,,
"120111001","120111","120111001","西营门街道","xiyingmenjiedao","4",,"0","1",,,,,,,
"120111002","120111","120111002","李七庄街道","liqizhuangjiedao","4",,"0","1",,,,,,,
"120111100","120111","120111100","中北镇","zhongbeizhen","4",,"0","1",,,,,,,
"120111101","120111","120111101","杨柳青镇","yangliuqingzhen","4",,"0","1",,,,,,,
"120111102","120111","120111102","辛口镇","xinkouzhen","4",,"0","1",,,,,,,
"120111103","120111","120111103","张家窝镇","zhangjiawozhen","4",,"0","1",,,,,,,
"120111104","120111","120111104","南河镇","nanhezhen","4",,"0","1",,,,,,,
"120111105","120111","120111105","大寺镇","dasizhen","4",,"0","1",,,,,,,
"120111106","120111","120111106","王稳庄镇","wangwenzhuangzhen","4",,"0","1",,,,,,,
"120111400","120111","120111400","开发区西青微电子小区虚拟街道","kaifaquxiqingweidianzixiaoquxunijiedao","4",,"0","1",,,,,,,
"120111401","120111","120111401","新技术产业园区虚拟街","xinjishuchanyeyuanquxunijie","4",,"0","1",,,,,,,
"120111450","120111","120111450","西青区开发区虚拟街道","xiqingqukaifaquxunijiedao","4",,"0","1",,,,,,,
"120112","1201","120112","津南区","jinnanqu","3",,"0","1",,,,,,,
"120112100","120112","120112100","咸水沽镇","xianshuiguzhen","4",,"0","1",,,,,,,
"120112101","120112","120112101","葛沽镇","geguzhen","4",,"0","1",,,,,,,
"120112102","120112","120112102","小站镇","xiaozhanzhen","4",,"0","1",,,,,,,
"120112103","120112","120112103","双港镇","shuanggangzhen","4",,"0","1",,,,,,,
"120112104","120112","120112104","辛庄镇","xinzhuangzhen","4",,"0","1",,,,,,,
"120112106","120112","120112106","双桥河镇","shuangqiaohezhen","4",,"0","1",,,,,,,
"120112107","120112","120112107","八里台镇","balitaizhen","4",,"0","1",,,,,,,
"120112108","120112","120112108","北闸口镇","beizhakouzhen","4",,"0","1",,,,,,,
"120112400","120112","120112400","双林农场虚拟街","shuanglinnongchangxunijie","4",,"0","1",,,,,,,
"120112401","120112","120112401","铁路十八局虚拟街","tielushibajuxunijie","4",,"0","1",,,,,,,
"120112402","120112","120112402","津南国家农业园区虚拟街","jinnanguojianongyeyuanquxunijie","4",,"0","1",,,,,,,
"120112403","120112","120112403","长青办事处虚拟街","zhangqingbanshichuxunijie","4",,"0","1",,,,,,,
"120112404","120112","120112404","津南开发区东区虚拟居街","jinnankaifaqudongquxunijujie","4",,"0","1",,,,,,,
"120112405","120112","120112405","津南开发区西区虚拟居街","jinnankaifaquxiquxunijujie","4",,"0","1",,,,,,,
"120113","1201","120113","北辰区","beichenqu","3",,"0","1",,,,,,,
"120113001","120113","120113001","果园新村街道","guoyuanxincunjiedao","4",,"0","1",,,,,,,
"120113002","120113","120113002","集贤里街道","jixianlijiedao","4",,"0","1",,,,,,,
"120113003","120113","120113003","普东街道","pudongjiedao","4",,"0","1",,,,,,,
"120113004","120113","120113004","佳荣里街道","jiaronglijiedao","4",,"0","1",,,,,,,
"120113100","120113","120113100","天穆镇","tianmuzhen","4",,"0","1",,,,,,,
"120113101","120113","120113101","北仓镇","beicangzhen","4",,"0","1",,,,,,,
"120113102","120113","120113102","双街镇","shuangjiezhen","4",,"0","1",,,,,,,
"120113103","120113","120113103","双口镇","shuangkouzhen","4",,"0","1",,,,,,,
"120113104","120113","120113104","青光镇","qingguangzhen","4",,"0","1",,,,,,,
"120113106","120113","120113106","宜兴埠镇","yixingbuzhen","4",,"0","1",,,,,,,
"120113107","120113","120113107","小淀镇","xiaodianzhen","4",,"0","1",,,,,,,
"120113108","120113","120113108","大张庄镇","dazhangzhuangzhen","4",,"0","1",,,,,,,
"120113111","120113","120113111","西堤头镇","xiditouzhen","4",,"0","1",,,,,,,
"120113451","120113","120113451","红旗农场","hongqinongchang","4",,"0","1",,,,,,,
"120113452","120113","120113452","曙光农场","shuguangnongchang","4",,"0","1",,,,,,,
"120114","1201","120114","武清区","wuqingqu","3",,"0","1",,,,,,,
"120114001","120114","120114001","杨村街道","yangcunjiedao","4",,"0","1",,,,,,,
"120114002","120114","120114002","下朱庄街道","xiazhuzhuangjiedao","4",,"0","1",,,,,,,
"120114003","120114","120114003","东蒲洼街道","dongpuwajiedao","4",,"0","1",,,,,,,
"120114004","120114","120114004","黄庄街道","huangzhuangjiedao","4",,"0","1",,,,,,,
"120114005","120114","120114005","徐官屯街道","xuguantunjiedao","4",,"0","1",,,,,,,
"120114006","120114","120114006","运河西街道","yunhexijiedao","4",,"0","1",,,,,,,
"120114101","120114","120114101","梅厂镇","meichangzhen","4",,"0","1",,,,,,,
"120114102","120114","120114102","大碱厂镇","dajianchangzhen","4",,"0","1",,,,,,,
"120114103","120114","120114103","崔黄口镇","cuihuangkouzhen","4",,"0","1",,,,,,,
"120114104","120114","120114104","大良镇","daliangzhen","4",,"0","1",,,,,,,
"120114105","120114","120114105","下伍旗镇","xiawuqizhen","4",,"0","1",,,,,,,
"120114106","120114","120114106","南蔡村镇","nancaicunzhen","4",,"0","1",,,,,,,
"120114107","120114","120114107","大孟庄镇","damengzhuangzhen","4",,"0","1",,,,,,,
"120114108","120114","120114108","泗村店镇","sicundianzhen","4",,"0","1",,,,,,,
"120114109","120114","120114109","河西务镇","hexiwuzhen","4",,"0","1",,,,,,,
"120114110","120114","120114110","城关镇","chengguanzhen","4",,"0","1",,,,,,,
"120114111","120114","120114111","东马圈镇","dongmaquanzhen","4",,"0","1",,,,,,,
"120114112","120114","120114112","黄花店镇","huanghuadianzhen","4",,"0","1",,,,,,,
